ds,pi,gap,nr_acc,gain,nV,nS,follow,ok
mmlupro,40214,0.0,0.375,0.625,0,0,0.0,False
mmlupro,40215,0.0,0.125,0.875,0,0,0.0,False
mmlupro,40216,0.21875,0.125,0.725,2,5,0.21875,False
mmlupro,40217,0.03125,0.0,0.65,1,0,0.03125,False
mmlupro,40218,0.0,0.25,0.75,0,0,0.0,False
mmlupro,40219,0.1875,0.125,-0.075,5,1,0.1875,False
mmlupro,40220,0.0,1.0,-0.050000000000000044,0,0,0.0,False
mmlupro,40221,0.03125,0.375,0.625,1,0,0.03125,False
mmlupro,40222,0.0,0.0,0.0,0,0,0.0,False
mmlupro,40223,-0.018750000000000003,0.0,0.0,1,0,0.03125,False
mmlupro,40224,0.40625,0.375,0.275,5,16,0.65625,False
mmlupro,40225,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40226,0.0,0.0,0.65,0,0,0.0,False
mmlupro,40227,0.0,0.375,0.625,0,0,0.0,False
mmlupro,40228,0.0625,0.0,0.9,1,1,0.0625,False
mmlupro,40229,0.0,0.875,0.125,0,0,0.0,False
mmlupro,40230,0.0,0.625,-0.575,0,0,0.0,False
mmlupro,40231,0.16875,1.0,-0.050000000000000044,3,4,0.21875,False
mmlupro,40232,0.03125,0.0,0.3,1,0,0.03125,False
mmlupro,40233,0.53125,0.875,0.025000000000000022,17,0,0.53125,False
mmlupro,40234,0.0,0.125,0.125,0,0,0.0,False
mmlupro,40235,0.0,0.125,0.875,0,0,0.0,False
mmlupro,40236,-0.018750000000000003,1.0,-0.09999999999999998,0,1,0.03125,False
mmlupro,40237,0.03125,0.125,-0.125,1,0,0.03125,False
mmlupro,40238,0.0,0.25,0.7,0,0,0.0,False
mmlupro,40239,0.0,0.375,-0.375,0,0,0.0,False
mmlupro,40240,0.0,0.25,0.75,0,0,0.0,False
mmlupro,40241,0.15625,0.0,0.6,5,0,0.15625,False
mmlupro,40242,0.03125,0.0,0.0,1,0,0.03125,False
mmlupro,40243,0.075,0.25,-0.2,0,4,0.125,False
mmlupro,40244,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40245,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40246,0.0,0.75,0.19999999999999996,0,0,0.0,False
mmlupro,40247,0.0,0.0,0.0,0,0,0.0,False
mmlupro,40248,0.03125,0.375,0.375,1,0,0.03125,False
mmlupro,40249,0.03125,1.0,0.0,0,1,0.03125,False
mmlupro,40250,0.0,0.25,0.75,0,0,0.0,False
mmlupro,40251,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40252,0.0,0.25,-0.1,0,0,0.0,False
mmlupro,40253,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40254,0.0,0.75,0.25,0,0,0.0,False
mmlupro,40255,0.03125,0.75,0.25,0,1,0.03125,False
mmlupro,40256,0.0,0.25,0.35,0,0,0.0,False
mmlupro,40257,0.0,0.75,0.25,0,0,0.0,False
mmlupro,40258,0.0,0.25,0.55,0,0,0.0,False
mmlupro,40259,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40260,-0.05,0.0,0.65,0,0,0.0,False
mmlupro,40261,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40262,-0.11875000000000002,0.125,0.175,0,17,0.53125,False
mmlupro,40263,0.25,0.625,0.07499999999999996,4,4,0.25,False
mmlupro,40264,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40265,0.0,0.0,0.9,0,0,0.0,False
mmlupro,40266,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40267,0.4,0.125,0.275,17,15,1.0,False
mmlupro,40268,0.012499999999999956,0.0,0.2,0,26,0.8125,False
mmlupro,40269,0.38749999999999996,0.0,0.1,5,25,0.9375,False
mmlupro,40270,-0.0062500000000000056,0.875,0.025000000000000022,0,3,0.09375,False
mmlupro,40271,0.0,0.875,-0.17500000000000004,0,0,0.0,False
mmlupro,40272,0.0,0.25,0.7,0,0,0.0,False
mmlupro,40273,0.15000000000000002,0.25,0.0,2,22,0.75,False
mmlupro,40274,0.06874999999999998,0.0,0.1,1,30,0.96875,False
mmlupro,40275,0.0,0.875,0.125,0,0,0.0,False
mmlupro,40276,0.125,1.0,0.0,4,0,0.125,False
mmlupro,40277,0.3125,0.5,0.19999999999999996,6,4,0.3125,False
mmlupro,40278,0.11249999999999999,0.125,0.42500000000000004,2,16,0.5625,False
mmlupro,40279,0.03125,0.0,0.0,1,0,0.03125,False
mmlupro,40280,0.03125,0.875,0.125,1,0,0.03125,False
mmlupro,40281,0.03125,0.0,0.2,1,0,0.03125,False
mmlupro,40282,0.0,0.75,0.25,0,0,0.0,False
mmlupro,40283,0.0,0.375,-0.125,0,0,0.0,False
mmlupro,40284,0.21875,0.0,0.1,7,0,0.21875,False
mmlupro,40285,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40286,0.0,0.5,0.5,0,0,0.0,False
mmlupro,40287,0.53125,0.0,0.1,1,16,0.53125,False
mmlupro,40288,0.1375,0.125,-0.075,1,5,0.1875,False
mmlupro,40289,0.0,0.0,0.0,0,0,0.0,False
mmlupro,40290,0.0,0.5,0.5,0,0,0.0,False
mmlupro,40291,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40292,0.21875,0.0,0.0,2,5,0.21875,False
mmlupro,40293,0.3125,0.0,0.8,0,10,0.3125,False
mmlupro,40294,0.04375,0.0,0.0,0,3,0.09375,False
mmlupro,40295,0.0,0.0,0.0,0,0,0.0,False
mmlupro,40296,0.04999999999999999,0.875,-0.07499999999999996,0,8,0.25,False
mmlupro,40297,0.0,1.0,-0.050000000000000044,0,0,0.0,False
mmlupro,40298,0.0,0.5,0.4,0,0,0.0,False
mmlupro,40299,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40300,0.09375,0.0,0.7,3,0,0.09375,False
mmlupro,40301,0.0,0.0,0.0,0,32,1.0,False
mmlupro,40302,0.25,0.25,0.15000000000000002,7,1,0.25,False
mmlupro,40303,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40304,0.0,1.0,-1.0,0,0,0.0,False
mmlupro,40305,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40306,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40307,0.0,0.0,0.0,0,0,0.0,False
mmlupro,40308,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40309,0.0,0.875,0.07499999999999996,0,0,0.0,False
mmlupro,40310,0.03125,0.0,0.0,1,0,0.03125,False
mmlupro,40311,0.28125,0.0,0.0,7,2,0.28125,False
mmlupro,40312,0.0,0.125,0.675,0,0,0.0,False
mmlupro,40313,0.0,0.75,-0.7,0,0,0.0,False
mmlupro,40314,0.0,0.0,0.95,0,0,0.0,False
mmlupro,40315,0.0625,0.0,0.75,0,2,0.0625,False
mmlupro,40316,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40317,0.09375,0.375,0.025000000000000022,0,3,0.09375,False
mmlupro,40318,0.4375,0.5,0.44999999999999996,2,12,0.4375,False
mmlupro,40319,0.0,0.625,0.17500000000000004,0,0,0.0,False
mmlupro,40320,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40321,0.0,0.625,-0.625,0,0,0.0,False
mmlupro,40322,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40323,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40324,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40325,0.03125,0.0,0.9,1,0,0.03125,False
mmlupro,40326,0.45,0.0,0.0,6,10,0.5,False
mmlupro,40327,0.0,0.0,0.0,0,0,0.0,False
mmlupro,40328,0.0,0.125,0.875,0,0,0.0,False
mmlupro,40329,0.1875,1.0,0.0,4,2,0.1875,False
mmlupro,40330,0.0,0.625,-0.22499999999999998,0,0,0.0,False
mmlupro,40331,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40332,0.0,0.0,0.9,0,0,0.0,False
mmlupro,40333,0.0,0.875,0.125,0,0,0.0,False
mmlupro,40334,0.0,0.5,0.5,0,0,0.0,False
mmlupro,40335,0.0,0.0,0.8,0,0,0.0,False
mmlupro,40336,0.0,0.375,0.525,0,0,0.0,False
mmlupro,40337,0.0625,1.0,0.0,2,0,0.0625,False
mmlupro,40338,0.40625,0.0,0.0,12,1,0.40625,False
mmlupro,40339,0.0,0.0,0.0,0,0,0.0,False
mmlupro,40340,0.51875,1.0,-0.44999999999999996,8,23,0.96875,False
mmlupro,40341,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40342,0.0,0.0,0.95,0,0,0.0,False
mmlupro,40343,0.125,0.0,0.55,0,4,0.125,False
mmlupro,40344,0.0,0.0,0.05,0,0,0.0,False
mmlupro,40345,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40346,0.0,0.125,0.875,0,0,0.0,False
mmlupro,40347,0.59375,0.0,0.0,11,8,0.59375,False
mmlupro,40348,0.03125,1.0,0.0,1,0,0.03125,False
mmlupro,40349,0.0,0.0,0.2,0,0,0.0,False
mmlupro,40350,0.0,0.125,0.825,0,0,0.0,False
mmlupro,40351,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40352,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40353,0.125,0.5,-0.09999999999999998,0,4,0.125,False
mmlupro,40354,0.0,0.0,0.9,0,0,0.0,False
mmlupro,40355,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40356,0.0,0.125,0.875,0,0,0.0,False
mmlupro,40357,0.0,0.375,0.625,0,0,0.0,False
mmlupro,40358,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40359,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40360,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40361,0.6,0.875,-0.675,15,17,1.0,False
mmlupro,40362,0.0625,1.0,0.0,0,2,0.0625,False
mmlupro,40363,0.53125,0.25,0.2,7,10,0.53125,True
mmlupro,40364,0.1875,0.0,0.0,6,0,0.1875,False
mmlupro,40365,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40366,0.0,0.0,0.0,0,0,0.0,False
mmlupro,40367,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40368,0.03125,0.0,0.75,1,0,0.03125,False
mmlupro,40369,0.0625,0.0,0.9,0,2,0.0625,False
mmlupro,40370,0.0625,0.0,0.9,2,0,0.0625,False
mmlupro,40371,0.475,0.25,0.09999999999999998,0,20,0.625,False
mmlupro,40372,-0.037500000000000006,0.5,0.35,0,2,0.0625,False
mmlupro,40373,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40374,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40375,0.4625,0.375,0.275,16,2,0.5625,False
mmlupro,40376,0.0,0.375,-0.125,0,0,0.0,False
mmlupro,40377,0.09375,1.0,0.0,3,0,0.09375,False
mmlupro,40378,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40379,0.0,0.625,0.375,0,0,0.0,False
mmlupro,40380,0.51875,0.0,0.45,14,17,0.96875,True
mmlupro,40381,0.0,0.875,0.07499999999999996,0,0,0.0,False
mmlupro,40382,0.0,0.375,0.625,0,0,0.0,False
mmlupro,40383,0.475,0.0,0.0,5,15,0.625,False
mmlupro,40384,0.0,1.0,-0.09999999999999998,0,0,0.0,False
mmlupro,40385,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40386,0.0,0.125,0.875,0,0,0.0,False
mmlupro,40387,0.375,0.25,-0.15,4,8,0.375,False
mmlupro,40388,0.0,0.125,0.875,0,0,0.0,False
mmlupro,40389,0.050000000000000044,0.0,0.0,4,28,1.0,False
mmlupro,40390,0.0,1.0,-0.15000000000000002,0,0,0.0,False
mmlupro,40391,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40392,0.09375,0.0,0.15,1,2,0.09375,False
mmlupro,40393,0.03125,0.0,0.0,1,0,0.03125,False
mmlupro,40394,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40395,0.0,0.875,0.125,0,0,0.0,False
mmlupro,40396,0.0,0.875,0.025000000000000022,0,0,0.0,False
mmlupro,40397,0.0,0.375,-0.125,0,0,0.0,False
mmlupro,40398,0.74375,0.125,0.725,17,10,0.84375,True
mmlupro,40399,0.0625,0.375,-0.375,1,1,0.0625,False
mmlupro,40400,-0.05,0.125,0.725,0,0,0.0,False
mmlupro,40401,0.0,0.25,-0.25,0,0,0.0,False
mmlupro,40402,0.03125,0.0,0.8,1,0,0.03125,False
mmlupro,40403,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40404,0.0,0.875,0.125,0,0,0.0,False
mmlupro,40405,0.0,0.375,0.625,0,0,0.0,False
mmlupro,40406,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40407,0.0,0.25,0.75,0,0,0.0,False
mmlupro,40408,0.0,0.75,-0.35,0,0,0.0,False
mmlupro,40409,0.0,0.25,0.75,0,0,0.0,False
mmlupro,40410,0.0,0.375,-0.375,0,0,0.0,False
mmlupro,40411,0.0,0.5,-0.4,0,0,0.0,False
mmlupro,40412,0.15625,1.0,0.0,1,4,0.15625,False
mmlupro,40413,0.0,0.875,0.125,0,0,0.0,False
mmlupro,40414,0.35625,0.0,0.7,0,21,0.65625,False
mmlupro,40415,0.03125,0.5,-0.04999999999999999,1,0,0.03125,False
mmlupro,40416,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40417,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40418,0.0,0.0,0.05,0,0,0.0,False
mmlupro,40419,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40420,0.0,0.75,0.25,0,0,0.0,False
mmlupro,40421,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40422,0.0,0.0,0.75,0,0,0.0,False
mmlupro,40423,0.0,0.0,0.15,0,0,0.0,False
mmlupro,40424,0.15625,0.25,0.30000000000000004,5,0,0.15625,False
mmlupro,40425,0.0,0.25,-0.25,0,0,0.0,False
mmlupro,40426,0.1875,0.0,0.0,4,2,0.1875,False
mmlupro,40427,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40428,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40429,0.28125,0.0,0.2,1,8,0.28125,False
mmlupro,40430,0.0,0.5,-0.25,0,0,0.0,False
mmlupro,40431,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40432,0.0,0.0,0.0,0,0,0.0,False
mmlupro,40433,0.0,0.5,-0.3,0,0,0.0,False
mmlupro,40434,0.0,0.25,-0.15,0,0,0.0,False
mmlupro,40435,0.55625,0.0,0.75,8,13,0.65625,True
mmlupro,40436,0.09375,0.0,1.0,0,3,0.09375,False
mmlupro,40437,0.0,0.125,0.875,0,0,0.0,False
mmlupro,40438,0.0,0.0,0.95,0,0,0.0,False
mmlupro,40439,0.25,0.0,0.8,2,6,0.25,False
mmlupro,40440,0.09375,0.0,0.0,3,0,0.09375,False
mmlupro,40441,0.0,0.875,0.125,0,0,0.0,False
mmlupro,40442,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40443,0.0,0.375,0.625,0,0,0.0,False
mmlupro,40444,0.03125,0.0,0.2,0,1,0.03125,False
mmlupro,40445,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40446,0.10625,0.0,0.1,1,4,0.15625,False
mmlupro,40447,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40448,0.34375,0.625,-0.575,7,4,0.34375,False
mmlupro,40449,0.4375,1.0,0.0,1,13,0.4375,False
mmlupro,40450,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40451,0.0,0.125,0.875,0,0,0.0,False
mmlupro,40452,0.0,0.75,0.25,0,0,0.0,False
mmlupro,40453,0.0,0.125,0.875,0,0,0.0,False
mmlupro,40454,0.09375,0.5,-0.25,1,2,0.09375,False
mmlupro,40455,0.0,0.0,0.9,0,0,0.0,False
mmlupro,40456,0.0,0.0,0.05,0,0,0.0,False
mmlupro,40457,0.0625,0.125,0.775,2,0,0.0625,False
mmlupro,40458,0.0,0.0,0.9,0,0,0.0,False
mmlupro,40459,0.0,0.0,0.0,0,0,0.0,False
mmlupro,40460,0.0,0.0,0.15,0,0,0.0,False
mmlupro,40461,0.0,0.875,0.125,0,0,0.0,False
mmlupro,40462,0.1875,0.5,0.5,3,3,0.1875,False
mmlupro,40463,0.0,0.5,0.5,0,0,0.0,False
mmlupro,40464,0.0,0.0,0.9,0,0,0.0,False
mmlupro,40465,0.0,0.75,0.25,0,0,0.0,False
mmlupro,40466,0.0,0.125,0.775,0,0,0.0,False
mmlupro,40467,0.0,0.0,0.15,0,0,0.0,False
mmlupro,40468,0.0,0.875,0.07499999999999996,0,0,0.0,False
mmlupro,40469,0.0,0.625,0.375,0,0,0.0,False
mmlupro,40470,0.0,0.875,0.125,0,0,0.0,False
mmlupro,40471,0.44999999999999996,0.0,0.0,31,1,1.0,False
mmlupro,40472,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40473,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40474,0.15625,0.0,0.95,5,0,0.15625,False
mmlupro,40475,0.0,0.875,0.125,0,0,0.0,False
mmlupro,40476,0.71875,0.0,0.0,18,5,0.71875,False
mmlupro,40477,0.0625,0.625,-0.425,0,2,0.0625,False
mmlupro,40478,0.03125,0.0,0.0,1,0,0.03125,False
mmlupro,40479,0.15000000000000002,0.375,-0.325,8,8,0.5,False
mmlupro,40480,0.0,0.0,0.15,0,0,0.0,False
mmlupro,40481,0.0,0.5,0.5,0,0,0.0,False
mmlupro,40482,0.0,0.875,-0.675,0,0,0.0,False
mmlupro,40483,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40484,0.03125,0.0,0.75,1,0,0.03125,False
mmlupro,40485,0.0,0.25,0.75,0,0,0.0,False
mmlupro,40486,0.0,0.0,0.15,0,0,0.0,False
mmlupro,40487,0.0,0.0,0.95,0,0,0.0,False
mmlupro,40488,0.0,0.625,-0.625,0,0,0.0,False
mmlupro,40489,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40490,0.03125,0.0,0.0,0,1,0.03125,False
mmlupro,40491,0.575,0.0,0.15,15,5,0.625,False
mmlupro,40492,0.0,0.0,0.0,0,0,0.0,False
mmlupro,40493,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40494,0.0,0.0,0.95,0,0,0.0,False
mmlupro,40495,0.0,0.0,1.0,0,0,0.0,False
mmlupro,40496,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40497,0.34375,0.25,0.6,9,2,0.34375,False
mmlupro,40498,0.0,1.0,0.0,0,0,0.0,False
mmlupro,40499,0.0,0.0,1.0,0,0,0.0,False
